"","ML_dec_reindex.term","ML_dec_reindex.estimate","ML_dec_reindex.std.error","ML_dec_reindex.statistic","ML_dec_reindex.p.value","ML_dec_reindex.conf.low","ML_dec_reindex.conf.high","ML_dec_oxfamindex.term","ML_dec_oxfamindex.estimate","ML_dec_oxfamindex.std.error","ML_dec_oxfamindex.statistic","ML_dec_oxfamindex.p.value","ML_dec_oxfamindex.conf.low","ML_dec_oxfamindex.conf.high","ML_decearn.term","ML_decearn.estimate","ML_decearn.std.error","ML_decearn.statistic","ML_decearn.p.value","ML_decearn.conf.low","ML_decearn.conf.high","ML_decuse.term","ML_decuse.estimate","ML_decuse.std.error","ML_decuse.statistic","ML_decuse.p.value","ML_decuse.conf.low","ML_decuse.conf.high","ML_decspouse.term","ML_decspouse.estimate","ML_decspouse.std.error","ML_decspouse.statistic","ML_decspouse.p.value","ML_decspouse.conf.low","ML_decspouse.conf.high","ML_decmajor.term","ML_decmajor.estimate","ML_decmajor.std.error","ML_decmajor.statistic","ML_decmajor.p.value","ML_decmajor.conf.low","ML_decmajor.conf.high","ML_decminor.term","ML_decminor.estimate","ML_decminor.std.error","ML_decminor.statistic","ML_decminor.p.value","ML_decminor.conf.low","ML_decminor.conf.high","ML_decresp.term","ML_decresp.estimate","ML_decresp.std.error","ML_decresp.statistic","ML_decresp.p.value","ML_decresp.conf.low","ML_decresp.conf.high","ML_decagric.term","ML_decagric.estimate","ML_decagric.std.error","ML_decagric.statistic","ML_decagric.p.value","ML_decagric.conf.low","ML_decagric.conf.high","ML_dechealthself.term","ML_dechealthself.estimate","ML_dechealthself.std.error","ML_dechealthself.statistic","ML_dechealthself.p.value","ML_dechealthself.conf.low","ML_dechealthself.conf.high","ML_dechealthchild.term","ML_dechealthchild.estimate","ML_dechealthchild.std.error","ML_dechealthchild.statistic","ML_dechealthchild.p.value","ML_dechealthchild.conf.low","ML_dechealthchild.conf.high","ML_declimit.term","ML_declimit.estimate","ML_declimit.std.error","ML_declimit.statistic","ML_declimit.p.value","ML_declimit.conf.low","ML_declimit.conf.high","ML_decvisits.term","ML_decvisits.estimate","ML_decvisits.std.error","ML_decvisits.statistic","ML_decvisits.p.value","ML_decvisits.conf.low","ML_decvisits.conf.high"
"1","(Intercept)",-70.5322616430487,13.5690489983794,-5.19802542178695,2.21818131790397e-07,-97.1271089843316,-43.9374143017659,"(Intercept)",-65.8002914795956,13.5098201038253,-4.87055275154733,1.19848850065277e-06,-92.2790523207083,-39.3215306384829,"(Intercept)",0.121939459291807,0.0662396148469659,1.84088418348333,0.0657799948635464,-0.00788780015805102,0.251766718741665,"(Intercept)",0.966605873630574,0.0233573035379309,41.3834530197745,1.32855285245487e-272,0.92082639992026,1.01238534734089,"(Intercept)",0.110788070076578,0.0639664882643922,1.7319704908398,0.0834265023183878,-0.014583943139135,0.236160083292291,"(Intercept)",0.325916044337637,0.066217482794526,4.92190325852403,9.24059326255124e-07,0.196132162913465,0.455699925761808,"(Intercept)",0.811699540880831,0.0449267866632966,18.0671621801957,6.36324804659442e-68,0.723644657079656,0.899754424682007,"(Intercept)",0.666362370432259,0.0519155888539182,12.8354967196326,2.34392167281666e-36,0.564609686042391,0.768115054822128,"(Intercept)",0.363308709537392,0.0666999854453044,5.44690837804326,5.72724784819496e-08,0.23257914029525,0.494038278779535,"(Intercept)",0.796184835873092,0.0488137388888056,16.3106710118384,2.13878138984348e-56,0.700511665700291,0.891858006045893,"(Intercept)",0.733158340179258,0.0510281083843545,14.3677350266828,1.03237826912905e-44,0.633145085546717,0.833171594811799,"(Intercept)",0.804168680570493,0.0431953772800267,18.6170079116854,1.23166453039355e-71,0.719507296803021,0.888830064337965,"(Intercept)",0.656225503530521,0.0570837899717679,11.4958292687832,1.0570175567976e-29,0.544343331084808,0.768107675976235
"2","treat_workshop",14.4211146301303,5.75998983146315,2.50367015430426,0.012369895358343,3.13174200914561,25.710487251115,"treat_workshop",15.5426789948148,5.71249076491453,2.72082347866122,0.00656724920363946,4.34640283356468,26.738955156065,"treat_workshop",0.0478930350876003,0.0279361907552981,1.71437242489896,0.0866083946229625,-0.00686089265802478,0.102646962833225,"treat_workshop",0.00437391599455947,0.00987263964023634,0.443034097662534,0.657787840353056,-0.0149761021326462,0.0237239341217652,"treat_workshop",0.102839674902322,0.0269857544419993,3.81088752302093,0.00014247562248826,0.0499485681003612,0.155730781704282,"treat_workshop",0.0622328877878117,0.0279346407096829,2.22780340848415,0.0259995977018031,0.00748199807576674,0.116983777499857,"treat_workshop",0.00894447439754878,0.0189578457613085,0.471808585752067,0.637112579080392,-0.0282122205190812,0.0461011693141788,"treat_workshop",-0.00125297877293133,0.0219069245587543,-0.0571955579420037,0.954394873540491,-0.0441897619201257,0.0416838043742631,"treat_workshop",0.0212448306505029,0.028145525871465,0.754820881568312,0.450441345111037,-0.0339193863835087,0.0764090476845146,"treat_workshop",0.0306049551145186,0.0205980307432666,1.48581946963659,0.137477410485031,-0.0097664432947327,0.0709763535237699,"treat_workshop",0.0294259940175435,0.0215296620860239,1.36676525158496,0.171845828563266,-0.0127713682703808,0.0716233563054678,"treat_workshop",0.0051533111860868,0.0183028215988664,0.281558291886862,0.778310435989405,-0.0307195599631532,0.0410261823353268,"treat_workshop",0.00837358090813202,0.0240928002063708,0.347555320942636,0.728209111760363,-0.038847439783074,0.055594601599338
"3","BL_polyghh",1.19079512202729,4.75450619341915,0.250456109127696,0.802260214552267,-8.12786578134686,10.5094560254014,"BL_polyghh",0.304070939103711,4.72873311820094,0.0643028336560885,0.94873539729595,-8.96407566507191,9.57221754327933,"BL_polyghh",-0.00751245413996244,0.0231862425158372,-0.324004811682235,0.74596676507516,-0.0529566544078146,0.0379317461278897,"BL_polyghh",-0.00298646995358744,0.00816205214610664,-0.365896946028703,0.714479746684339,-0.0189837981998943,0.0130108582927194,"BL_polyghh",-0.0385405930137711,0.0224162870305437,-1.71931207702939,0.0857057682809579,-0.0824757082607491,0.00539452223320696,"BL_polyghh",0.0203976686290966,0.0231829813048025,0.879855285259236,0.379038767966785,-0.0250401397825818,0.0658354770407749,"BL_polyghh",0.0352905465430647,0.0157241136509073,2.24435839924296,0.0249134097139904,0.00447185009847182,0.0661092429876576,"BL_polyghh",0.00396179511917792,0.018170153710541,0.218038613337628,0.827420271060103,-0.0316510517470393,0.0395746419853951,"BL_polyghh",0.011408551524509,0.0233446064041044,0.488701815186875,0.625103994458373,-0.0343460362607988,0.0571631393098167,"BL_polyghh",-0.0142315765692334,0.0170845242898342,-0.833009823849855,0.40493418760187,-0.0477166288703081,0.0192534757318414,"BL_polyghh",-0.0158450519885226,0.0178651292379262,-0.886926244837054,0.375220607426629,-0.0508600618740114,0.0191699578969663,"BL_polyghh",0.00973247716306302,0.0151371838367647,0.642951639354813,0.520326863565378,-0.0199358579843576,0.0394008123104836,"BL_polyghh",0.0240381709165301,0.0199801319170836,1.20310371404389,0.229072258151769,-0.0151221680473129,0.0631985098803732
"4","BL_block_num_bin",4.26083305974179,4.57481245725967,0.931367810057519,0.351775075589511,-4.70563459251234,13.2273007119959,"BL_block_num_bin",3.71165928833602,4.55623022568244,0.814633832025043,0.415377025048385,-5.21838785927437,12.6417064359464,"BL_block_num_bin",-0.000608945871139151,0.0223172646010176,-0.0272858650925968,0.978234331956609,-0.0443499807225843,0.043132088980306,"BL_block_num_bin",0.001917426658146,0.00786779113711929,0.243705841287501,0.807483046057182,-0.0135031606084912,0.0173380139247833,"BL_block_num_bin",-0.00314124570826999,0.0215593793776272,-0.145702047041751,0.884170669094464,-0.0453968528174548,0.0391143614009148,"BL_block_num_bin",0.00100222751742399,0.022319990597123,0.044902685467671,0.964189161813224,-0.0427441501882097,0.0447486052230577,"BL_block_num_bin",0.0202707159769283,0.0151298728122989,1.33978099012507,0.180461931383128,-0.00938328982584936,0.0499247217797059,"BL_block_num_bin",0.0326610431007309,0.0174834728827176,1.86810957524442,0.0618863621098321,-0.00160593407407826,0.0669280202755401,"BL_block_num_bin",0.0125354248175871,0.0224623742608792,0.558063215936127,0.576860876141252,-0.0314900197409956,0.0565608693761699,"BL_block_num_bin",-0.00467033313172115,0.0164388712332227,-0.284103030278775,0.776359513749759,-0.0368899286953291,0.0275492624318868,"BL_block_num_bin",0.00827440080569991,0.0171892095661454,0.481371803273408,0.630302642763544,-0.0254158308666564,0.0419646324780562,"BL_block_num_bin",-0.0110285785722455,0.0145485322329631,-0.758054379345409,0.448504929459286,-0.0395431777767732,0.0174860206322822,"BL_block_num_bin",0.0182047860926603,0.0192260539494118,0.946881046966852,0.343808701183295,-0.019477587213011,0.0558871593983315
"5","BL_readwrite_w",0.993211403577437,6.00878398312081,0.165293245083773,0.868729780886031,-10.7837887942205,12.7702116013753,"BL_readwrite_w",-0.914327127910361,5.98404705703118,-0.152794107264922,0.878575755515834,-12.6428438414844,10.8141895856637,"BL_readwrite_w",0.0291499123431775,0.0293079800462263,0.994606666757671,0.320042574432019,-0.0282926730070447,0.0865924976933997,"BL_readwrite_w",0.00654501337902474,0.0103252966723258,0.633881387308406,0.526228986431879,-0.0136921962284251,0.0267822229864746,"BL_readwrite_w",0.0126206813501452,0.0283241987776505,0.445579465432353,0.655947240244692,-0.0428937281450032,0.0681350908452937,"BL_readwrite_w",0.0239879720629948,0.0293063072747137,0.818525917923896,0.413150174156352,-0.0334513347153083,0.0814272788412979,"BL_readwrite_w",-0.0363440665870702,0.0198639476738269,-1.82964973447638,0.0674444418831311,-0.0752766886185591,0.00258855544441877,"BL_readwrite_w",0.0338987055245638,0.0229539795084573,1.47681170108538,0.139876486132026,-0.0110902676138829,0.0788876786630104,"BL_readwrite_w",0.000399195558499541,0.0294907586126776,0.013536293309455,0.989201219864298,-0.0574016291991129,0.058200020316112,"BL_readwrite_w",-0.025598970698151,0.0215825263070336,-1.18609704600747,0.235718539509797,-0.067899944955325,0.016702003559023,"BL_readwrite_w",-0.0332533830156585,0.02256787427603,-1.47348317386622,0.140771314235489,-0.0774856038043052,0.0109788377729882,"BL_readwrite_w",0.00713587120184388,0.0190986819545172,0.373631605512762,0.708716770618037,-0.0302968575811949,0.0445685999848826,"BL_readwrite_w",-0.00683980575238731,0.025254357877827,-0.270836652647287,0.786543374064915,-0.0563374376456135,0.0426578261408389
"6","BL_marriagelength_bin",4.80797002940408,4.68449755454577,1.02635767730063,0.304846394413042,-4.37347646317159,13.9894165219797,"BL_marriagelength_bin",3.32131959538828,4.66546274478884,0.711894998861169,0.476611200334844,-5.82281935561123,12.4654585463878,"BL_marriagelength_bin",0.0227858845292041,0.022832231669986,0.997970100275268,0.318409218357987,-0.0219644672306433,0.0675362362890516,"BL_marriagelength_bin",0.00746869091910908,0.00804909149514726,0.927892411660608,0.353572667896956,-0.0083072385196472,0.0232446203578654,"BL_marriagelength_bin",-0.00655212099301738,0.0220736881495794,-0.296829462689597,0.766626234208313,-0.0498157547721616,0.0367115127861268,"BL_marriagelength_bin",0.0215948155826591,0.0228309514987915,0.945857012740016,0.344330754172079,-0.023153027087753,0.0663426582530713,"BL_marriagelength_bin",0.00439382334155809,0.0154832166916342,0.28377974868311,0.776607229812116,-0.0259527237388743,0.0347403704219905,"BL_marriagelength_bin",0.0139434816845091,0.0178917828671618,0.779323211556557,0.435877409939933,-0.0211237683543388,0.049010731723357,"BL_marriagelength_bin",0.0187244168026212,0.022986961781137,0.814566839276096,0.415412924227861,-0.026329200402406,0.0637780340076484,"BL_marriagelength_bin",-0.0329888325281277,0.0168227855334617,-1.96096136769446,0.0500158930008693,-0.0659608862933541,-1.67787629012511e-05,"BL_marriagelength_bin",-0.0218394418293213,0.0175939265484042,-1.24130572952188,0.214632060345623,-0.0563229042108367,0.0126440205521942,"BL_marriagelength_bin",0.00734979449448789,0.014886310640237,0.493728410760268,0.621550505298263,-0.021826838223052,0.0365264272120278,"BL_marriagelength_bin",0.0490779143093439,0.0196779897181343,2.49405122232155,0.0127060532373833,0.0105097631736511,0.0876460654450366
"7","BL_WH_dummy",-10.6753981158496,4.80459377610573,-2.22191482013331,0.0263999163788354,-20.0922288773621,-1.25856735433707,"BL_WH_dummy",-13.3357359044584,4.78153859510149,-2.78900517881846,0.00533611117687866,-22.7073793415456,-3.96409246737122,"BL_WH_dummy",-0.0337666477809876,0.0233453744257716,-1.44639563988794,0.148215995965963,-0.0795227408611024,0.0119894452991272,"BL_WH_dummy",-0.0220575932159757,0.00825339246423323,-2.67254868971324,0.00758742092903946,-0.0382339451961471,-0.00588124123580423,"BL_WH_dummy",-0.0321849770981675,0.0225665050872358,-1.42622780859284,0.153952087426106,-0.0764145143260896,0.0120445601297547,"BL_WH_dummy",-0.0368501506217742,0.0233386516740721,-1.57893228522334,0.114502771327378,-0.082593067350681,0.00889276610713259,"BL_WH_dummy",-0.0200239457290292,0.0158326187385015,-1.26472733663038,0.206109823270838,-0.051055308237446,0.0110074167793876,"BL_WH_dummy",0.0177748299373295,0.0182955378284463,0.971539077123646,0.331392111010596,-0.0180837652842155,0.0536334251588745,"BL_WH_dummy",-0.0114209882917811,0.0235056971096898,-0.48588170937815,0.627101874853366,-0.0574913080582803,0.0346493314747181,"BL_WH_dummy",-0.0324364348095174,0.0172024169638334,-1.88557427004078,0.0594906650894176,-0.0661525525056718,0.00127968288663702,"BL_WH_dummy",-0.0367039970045526,0.0179829743164029,-2.04104150730358,0.0413720262053603,-0.0719499789996111,-0.001458015009494,"BL_WH_dummy",0.00100968609974861,0.0152290743001703,0.0662998997737714,0.947145480977254,-0.0288387510464696,0.0308581232459668,"BL_WH_dummy",-0.0350911755234858,0.0201275774839786,-1.74343760700552,0.0814040359538218,-0.0745405024881233,0.00435815144115158
"8","BL_any_selfish_ineff",10.1024939173437,4.65066098557225,2.17227055437596,0.0299516771387708,0.987365881316501,19.2176219533708,"BL_any_selfish_ineff",11.0723310651704,4.62560252948429,2.39370568365821,0.0167689743221195,2.00631670058377,20.1383454297569,"BL_any_selfish_ineff",0.0133428149880972,0.0226714726880595,0.588528816441844,0.556240900642732,-0.0310924549569829,0.0577780849331773,"BL_any_selfish_ineff",0.00706275238388565,0.00798871167734279,0.884091536801447,0.376750524507173,-0.00859483478658077,0.0227203395543521,"BL_any_selfish_ineff",0.0112999896873773,0.0219016854111874,0.515941557703373,0.605949855638088,-0.0316265249192764,0.054226504294031,"BL_any_selfish_ineff",0.0384666950086634,0.0226662460663324,1.69709156496807,0.0898280983782624,-0.0059583309460707,0.0828917209633974,"BL_any_selfish_ineff",0.0117256156094417,0.0153745576371702,0.762663608681223,0.44574994057211,-0.0184079636376472,0.0418591948565306,"BL_any_selfish_ineff",0.00335878557247296,0.0177662208313304,0.189054588725465,0.850068353740446,-0.0314623673983199,0.0381799385432658,"BL_any_selfish_ineff",0.0490677428894312,0.0228256424905863,2.14967630854937,0.0316950688185159,0.00433030568389497,0.0938051800949675,"BL_any_selfish_ineff",0.0318886795781597,0.0167047255717676,1.90896159539755,0.0564036141725471,-0.000851980914130072,0.0646293400704495,"BL_any_selfish_ineff",0.0224740493753101,0.0174709667608044,1.28636552762094,0.198457931640095,-0.011768416250963,0.0567165150015831,"BL_any_selfish_ineff",0.0152068321605573,0.0147976008179073,1.02765524950198,0.304232381583747,-0.0137959325001415,0.044209596821256,"BL_any_selfish_ineff",0.0405260703120348,0.0195371943598908,2.07430348316713,0.0381731160922685,0.00223387300768976,0.0788182676163798
"9","BL_read_write_self_h",14.9312306281077,6.26119256106518,2.38472630932269,0.0171839641929216,2.65951870814981,27.2029425480655,"BL_read_write_self_h",13.107982585993,6.23528559794275,2.10222649469621,0.0356557282395039,0.887047380703878,25.3289177912821,"BL_read_write_self_h",0.0349736159665586,0.0305941699037321,1.14314642549894,0.253108538892305,-0.0249898551816556,0.0949370871147728,"BL_read_write_self_h",0.012939095678377,0.0107702934972383,1.20136890249972,0.229746977167811,-0.0081702916791359,0.03404848303589,"BL_read_write_self_h",-0.00961983207006729,0.0295356867212689,-0.325701994365345,0.744682470910496,-0.0675087143024121,0.0482690501622776,"BL_read_write_self_h",0.0643681871834892,0.0305838722167526,2.10464478556875,0.0354412424162988,0.00442489913087892,0.1243114752361,"BL_read_write_self_h",0.0197882788514623,0.0207482715630575,0.953731436921019,0.340329681945304,-0.0208775861535869,0.0604541438565116,"BL_read_write_self_h",0.0369554008957811,0.0239758686498078,1.54135816455924,0.12338073507412,-0.0100364381559051,0.0839472399474673,"BL_read_write_self_h",0.0102866165991663,0.0308036588871324,0.333941387835045,0.738457226181439,-0.0500874454116703,0.0706606786100029,"BL_read_write_self_h",0.0489433368261245,0.0225433596678869,2.17107554273929,0.0300374440799576,0.0047591637865334,0.0931275098657155,"BL_read_write_self_h",0.0453135006554101,0.0235651868386037,1.92290012236097,0.0546282711416275,-0.0008734168372104,0.0915004181480305,"BL_read_write_self_h",0.0217573922873093,0.0199436540956623,1.09094312320837,0.275425185286648,-0.0173314514603135,0.0608462360349321,"BL_read_write_self_h",0.0244252246332827,0.0263980737406458,0.925265414183407,0.354934531467989,-0.0273140491596155,0.0761644984261809
"10","BL_highesteduc_w",0.775715585446013,0.245854060879991,3.15518719792334,0.00162766343567787,0.293850480668313,1.25758069022371,"BL_highesteduc_w",0.804392656086246,0.244876337837989,3.2848933595962,0.00103748196123274,0.324443853257725,1.28434145891477,"BL_highesteduc_w",0.00396463211450327,0.0011993507089802,3.30564870210013,0.000963573246602851,0.0016139479200695,0.00631531630893705,"BL_highesteduc_w",2.22104277856273e-05,0.0004228262309811,0.0525285002637883,0.958112707151828,-0.000806513756656143,0.000850934612227398,"BL_highesteduc_w",0.00215169782895219,0.00115880137136833,1.85683058556571,0.0634760023408579,-0.000119511124165348,0.00442290678206974,"BL_highesteduc_w",0.0029475882143761,0.00119919465200413,2.45797311508185,0.014052920204775,0.000597209885994955,0.00529796654275724,"BL_highesteduc_w",0.0015836408093071,0.000813402971336246,1.94693265836676,0.0516763470724278,-1.05997194298059e-05,0.00317788133804401,"BL_highesteduc_w",0.000329562869395006,0.00093993577926967,0.350622751749142,0.725906652948788,-0.00151267740575414,0.00217180314454415,"BL_highesteduc_w",0.000680254974161151,0.00120760843093233,0.563307572832996,0.573285773886705,-0.00168661405789313,0.00304712400621543,"BL_highesteduc_w",0.0029870525555025,0.000883776544086196,3.3798730861216,0.000738494188459609,0.00125488235871228,0.00471922275229272,"BL_highesteduc_w",0.00221592381534879,0.000924153798157223,2.39778683999067,0.0165816638123254,0.000404615654784732,0.00402723197591284,"BL_highesteduc_w",0.000898413618517851,0.000781907831127695,1.14900194466927,0.25068824627702,-0.000634097569722258,0.00243092480675796,"BL_highesteduc_w",0.00157463618377917,0.00103383248515854,1.523105731716,0.127883322802457,-0.000451638253179112,0.00360091062073745
